epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
55,7359.81,0.83859,1.23106,0.55979,0.88592,0,0.76806,0.75533,0.80981,0.58472,0.77342,0.7196,0.77859,0.4458,0.87866,1.25071,0.60367,0.90938,0,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,7492.74,0.84834,1.24199,0.56089,0.88524,0,0.77014,0.75375,0.81216,0.59062,0.77893,0.70969,0.77429,0.44887,0.87356,1.24657,0.59976,0.90601,0,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,7625.86,0.84394,1.23381,0.55724,0.88576,0,0.76476,0.75794,0.8136,0.58713,0.77649,0.71167,0.77999,0.45386,0.87681,1.24136,0.60923,0.90513,0,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,7758.94,0.83948,1.23895,0.56207,0.8822,0,0.76642,0.75306,0.81291,0.59079,0.75997,0.71792,0.78015,0.45259,0.87231,1.26502,0.59508,0.90583,0,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,7892.25,0.83035,1.27468,0.54786,0.88198,0,0.75039,0.78682,0.81447,0.58858,0.76576,0.73276,0.78778,0.46103,0.8827,1.2482,0.59427,0.91234,0,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,8025.49,0.83556,1.22462,0.55579,0.88485,0,0.75437,0.77048,0.81464,0.58557,0.75562,0.72269,0.77747,0.45319,0.88065,1.26805,0.60018,0.91213,0,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,8158.78,0.84273,1.23218,0.5621,0.88314,0,0.76729,0.75764,0.81061,0.58272,0.76813,0.72543,0.77887,0.44903,0.88795,1.25845,0.60344,0.91234,0,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,8291.76,0.82759,1.22507,0.54432,0.88313,0,0.78605,0.74366,0.81384,0.58965,0.77904,0.7204,0.78443,0.46285,0.87175,1.21713,0.60247,0.90868,0,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,8424.92,0.81851,1.18865,0.5411,0.87847,0,0.76659,0.76486,0.81369,0.58833,0.76028,0.7307,0.78078,0.45686,0.86424,1.23123,0.60613,0.9034,0,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,8557.97,0.82403,1.21638,0.54949,0.88267,0,0.75835,0.76854,0.81183,0.58774,0.76402,0.72408,0.78074,0.45837,0.87159,1.23721,0.60318,0.90782,0,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,8690.97,0.82049,1.20661,0.54102,0.87872,0,0.77423,0.7598,0.81644,0.59246,0.7548,0.73717,0.78397,0.45748,0.8723,1.2478,0.58887,0.90666,0,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,8824.04,0.82088,1.22356,0.54072,0.87651,0,0.78287,0.7601,0.81714,0.59231,0.77218,0.72115,0.77896,0.44778,0.87498,1.26181,0.59184,0.90849,0,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,8957.19,0.82882,1.21689,0.54151,0.88151,0,0.76564,0.7677,0.8156,0.58724,0.75212,0.73105,0.77715,0.44985,0.87765,1.26766,0.60228,0.91172,0,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,9090.1,0.81766,1.18524,0.53744,0.87838,0,0.78279,0.76058,0.8188,0.59206,0.76758,0.72818,0.78179,0.45785,0.87391,1.2589,0.59275,0.90624,0,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,9223.23,0.80568,1.1957,0.52957,0.8784,0,0.76052,0.76423,0.811,0.58319,0.76884,0.71659,0.77856,0.4504,0.87309,1.25013,0.60701,0.90954,0,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,9356.2,0.81948,1.19689,0.53512,0.87728,0,0.75895,0.76806,0.81043,0.58475,0.76634,0.72507,0.78475,0.46192,0.87901,1.2533,0.60641,0.90888,0,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
