epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
104,6535.95,0.79257,1.12684,0.50506,0.85861,0,0.75933,0.75788,0.80429,0.57599,0.75362,0.71912,0.76905,0.45218,0.89637,1.27025,0.62592,0.89994,0,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,6598.48,0.79104,1.11998,0.50019,0.85902,0,0.75773,0.74539,0.80432,0.57588,0.76681,0.70313,0.76849,0.45103,0.89602,1.29349,0.62791,0.89989,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,6660.94,0.77906,1.09965,0.49889,0.85586,0,0.76583,0.75971,0.80897,0.5765,0.75792,0.71508,0.76325,0.4444,0.89466,1.27241,0.63004,0.90207,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,6723.5,0.78741,1.12135,0.49811,0.85969,0,0.77921,0.74447,0.80816,0.57789,0.75529,0.71314,0.7623,0.44707,0.89353,1.29078,0.62491,0.89655,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,6786.1,0.78392,1.13641,0.49619,0.85728,0,0.77242,0.7437,0.80414,0.57587,0.75703,0.71571,0.7668,0.45167,0.89163,1.28432,0.62698,0.89543,0,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,6848.57,0.78605,1.11455,0.4951,0.85816,0,0.76379,0.75611,0.80755,0.57934,0.76322,0.7161,0.77282,0.45062,0.8892,1.26447,0.62643,0.89429,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,6911.17,0.78778,1.09223,0.4981,0.85778,0,0.76138,0.74506,0.80482,0.58,0.7613,0.70729,0.77034,0.45258,0.88736,1.3005,0.62552,0.89277,0,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,6973.41,0.78308,1.0847,0.49402,0.85677,0,0.78784,0.74392,0.80914,0.58214,0.78268,0.71032,0.77505,0.4547,0.89089,1.28965,0.62436,0.90151,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,7036.03,0.78513,1.11102,0.49332,0.85694,0,0.76732,0.74787,0.79922,0.57767,0.75429,0.71557,0.76345,0.45073,0.89403,1.28526,0.63557,0.89885,0,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,7098.55,0.78128,1.10011,0.49206,0.85817,0,0.75972,0.75287,0.80831,0.58183,0.76047,0.70252,0.76538,0.4487,0.89291,1.30773,0.62594,0.89877,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,7161.15,0.77084,1.08845,0.48923,0.85548,0,0.75105,0.75999,0.80363,0.57811,0.7727,0.70064,0.76827,0.44799,0.89266,1.28569,0.62095,0.90089,0,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,7223.69,0.77806,1.08222,0.48995,0.85687,0,0.76168,0.75535,0.8044,0.57747,0.76483,0.71638,0.77353,0.45633,0.89494,1.28451,0.62583,0.90195,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,7286.51,0.77982,1.09413,0.48864,0.85336,0,0.76888,0.74556,0.80087,0.57461,0.76832,0.70536,0.76696,0.45101,0.90044,1.29877,0.63235,0.90257,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,7349.09,0.77569,1.0951,0.48257,0.85484,0,0.77385,0.74239,0.79803,0.5731,0.76844,0.71962,0.76775,0.4533,0.90399,1.30367,0.64162,0.90812,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,7411.86,0.76984,1.08819,0.48521,0.85115,0,0.75414,0.75753,0.79902,0.57495,0.76487,0.71176,0.7684,0.45288,0.89515,1.29494,0.63468,0.90515,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,7474.53,0.7643,1.08798,0.47507,0.85309,0,0.77235,0.75014,0.80699,0.57738,0.76011,0.72014,0.77324,0.45483,0.89467,1.30353,0.62607,0.90554,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,7537.22,0.75625,1.04829,0.47241,0.85026,0,0.75519,0.7473,0.80121,0.57331,0.76361,0.69768,0.76108,0.44375,0.90323,1.30481,0.62994,0.90482,0,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,7599.74,0.76665,1.05408,0.48027,0.85339,0,0.76479,0.75833,0.80075,0.57517,0.75129,0.73005,0.76939,0.45572,0.90176,1.27425,0.63244,0.90318,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,7662.33,0.76578,1.06555,0.47314,0.85146,0,0.76581,0.74197,0.80342,0.57776,0.76763,0.70044,0.76521,0.4502,0.8969,1.28644,0.63061,0.89909,0,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,7724.84,0.76404,1.05376,0.47291,0.84846,0,0.76897,0.7447,0.80483,0.57885,0.76815,0.71303,0.77348,0.4557,0.89445,1.31133,0.63262,0.90178,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,7787.49,0.76276,1.0556,0.47314,0.85063,0,0.7698,0.75091,0.80402,0.57611,0.74977,0.72004,0.76578,0.44424,0.90294,1.3248,0.62907,0.90403,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,7849.84,0.75602,1.04949,0.47067,0.84903,0,0.76625,0.74966,0.80634,0.57791,0.76615,0.70878,0.77175,0.45646,0.89949,1.30384,0.62638,0.90332,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,7912.55,0.75814,1.0687,0.47059,0.84996,0,0.78426,0.73719,0.80952,0.58267,0.77062,0.70835,0.7747,0.45781,0.89148,1.30501,0.62402,0.9017,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,7975.33,0.76207,1.06933,0.4703,0.85096,0,0.76484,0.74824,0.80309,0.57556,0.76379,0.71459,0.769,0.4493,0.89833,1.29252,0.62489,0.90844,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,8038.02,0.75745,1.04677,0.46584,0.85249,0,0.76346,0.75114,0.80477,0.58039,0.76177,0.72019,0.77396,0.45496,0.88953,1.29403,0.62346,0.90413,0,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,8100.51,0.7649,1.0504,0.47343,0.8521,0,0.7667,0.7536,0.80446,0.58126,0.758,0.72432,0.77151,0.45768,0.89029,1.29194,0.61707,0.90578,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,8163.36,0.75237,1.05368,0.464,0.84852,0,0.7697,0.74796,0.80637,0.57997,0.75799,0.7201,0.77,0.45599,0.89353,1.29903,0.62701,0.90602,0,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,8226.05,0.75309,1.02932,0.46113,0.84828,0,0.76653,0.75312,0.80328,0.57648,0.75554,0.71488,0.76421,0.44875,0.90002,1.30038,0.628,0.90371,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,8288.54,0.75936,1.0426,0.4648,0.84913,0,0.77627,0.74747,0.80642,0.57627,0.76133,0.71967,0.76794,0.44986,0.89629,1.30817,0.62654,0.90202,0,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,8350.94,0.74922,1.0403,0.46016,0.84586,0,0.76638,0.75923,0.80811,0.57956,0.76535,0.71521,0.77226,0.45454,0.89747,1.30666,0.62897,0.90203,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,8413.75,0.75889,1.03804,0.46558,0.84944,0,0.75635,0.76288,0.80427,0.57543,0.75671,0.71937,0.77097,0.45675,0.90051,1.31297,0.62827,0.90324,0,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,8476.04,0.7306,1.01913,0.45092,0.84585,0,0.76157,0.76183,0.80603,0.58072,0.74753,0.7201,0.76663,0.45443,0.889,1.30644,0.62572,0.90214,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,8538.56,0.74136,1.03488,0.45561,0.84808,0,0.76065,0.74231,0.80314,0.57803,0.75497,0.70384,0.76362,0.45213,0.90186,1.29408,0.63169,0.90667,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,8601.05,0.74159,1.03341,0.4544,0.84653,0,0.76396,0.74643,0.8058,0.57871,0.77315,0.69485,0.764,0.45686,0.89115,1.30893,0.63133,0.90136,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,8663.57,0.73829,1.04666,0.45173,0.84672,0,0.77154,0.74747,0.80152,0.57553,0.75152,0.71852,0.76652,0.45463,0.90102,1.32174,0.64136,0.90497,0,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,8726.17,0.74651,1.03603,0.45564,0.84458,0,0.76431,0.74345,0.80548,0.57813,0.75119,0.71623,0.76722,0.45704,0.90385,1.31515,0.63672,0.90657,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,8788.77,0.73853,1.03869,0.45286,0.84857,0,0.7657,0.75337,0.80572,0.57971,0.75462,0.7227,0.76934,0.45751,0.89946,1.31168,0.62483,0.90501,0,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,8851.19,0.73266,1.01596,0.44688,0.84479,0,0.76638,0.74552,0.80288,0.57692,0.76941,0.7045,0.77111,0.45757,0.89814,1.28642,0.62703,0.90534,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,8913.77,0.734,1.01852,0.44653,0.84171,0,0.76516,0.74863,0.80205,0.57823,0.75719,0.715,0.77069,0.45556,0.89417,1.31198,0.64244,0.90234,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,8976.14,0.73773,1.0179,0.44813,0.84525,0,0.76001,0.75554,0.80369,0.57622,0.76627,0.70695,0.7692,0.45675,0.90749,1.32514,0.64039,0.90458,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,9038.75,0.73044,1.00803,0.44336,0.84233,0,0.78671,0.73139,0.8019,0.57558,0.77869,0.70555,0.76745,0.45422,0.9077,1.32739,0.63539,0.90613,0,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,9100.8,0.72305,1.01398,0.44037,0.84133,0,0.77111,0.75007,0.80456,0.57687,0.75418,0.71472,0.76444,0.45342,0.90017,1.32624,0.62945,0.90553,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,9163.18,0.73054,1.00103,0.44339,0.84263,0,0.79078,0.73422,0.80456,0.57678,0.77417,0.70648,0.76595,0.45441,0.89729,1.30307,0.63756,0.90607,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,9225.68,0.72838,0.9928,0.44211,0.84494,0,0.75364,0.75839,0.80018,0.57675,0.73019,0.72718,0.76365,0.45249,0.90071,1.30889,0.64198,0.9094,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,9288.47,0.73023,1.03129,0.44046,0.84,0,0.77443,0.74362,0.80068,0.57578,0.75658,0.71176,0.76275,0.45441,0.89654,1.32264,0.63934,0.90901,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,9350.99,0.73661,1.0153,0.44356,0.84375,0,0.76748,0.75248,0.79962,0.57387,0.75619,0.70944,0.75911,0.45081,0.90208,1.34416,0.64105,0.90874,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,9413.66,0.72192,1.00391,0.43819,0.84194,0,0.77001,0.75243,0.80162,0.57541,0.76703,0.70662,0.76252,0.44907,0.89911,1.3348,0.64458,0.90854,0,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,9476.22,0.72189,1.01576,0.43406,0.83941,0,0.75773,0.75531,0.80156,0.57799,0.76216,0.70125,0.76448,0.45439,0.89828,1.31622,0.63442,0.90903,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,9538.49,0.71389,0.9672,0.42879,0.84218,0,0.76097,0.76591,0.80855,0.57833,0.78542,0.69946,0.77119,0.4535,0.90904,1.33426,0.63222,0.91345,0,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,9601.11,0.71662,0.97226,0.4329,0.83886,0,0.77101,0.75206,0.80361,0.58021,0.74618,0.72342,0.76748,0.45587,0.90725,1.31667,0.62658,0.91129,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,9663.79,0.72055,1.00032,0.43215,0.84043,0,0.77864,0.73947,0.80159,0.57503,0.76554,0.70841,0.76504,0.45444,0.90855,1.33626,0.64027,0.90475,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,9726.32,0.71881,0.99543,0.43701,0.83857,0,0.77302,0.73925,0.79939,0.57318,0.75082,0.71218,0.75795,0.45122,0.90794,1.35021,0.64511,0.90803,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,9788.79,0.71304,0.99593,0.42915,0.84055,0,0.77891,0.73409,0.80098,0.57453,0.77777,0.68806,0.75838,0.44689,0.9088,1.36843,0.64353,0.90931,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,9851.39,0.72699,0.98673,0.43579,0.83951,0,0.77126,0.74307,0.79956,0.57425,0.75404,0.70938,0.76177,0.45172,0.91095,1.34258,0.64979,0.91163,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,9913.92,0.71615,0.97509,0.42933,0.83926,0,0.78018,0.72987,0.79769,0.57243,0.766,0.70144,0.76029,0.44975,0.90508,1.34463,0.64742,0.91113,0,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,9976.52,0.71635,0.98267,0.4311,0.8382,0,0.78378,0.73688,0.80094,0.57598,0.76529,0.70815,0.76216,0.45532,0.89883,1.32709,0.63618,0.90899,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,10039,0.71173,0.9785,0.4283,0.83871,0,0.7655,0.75253,0.80553,0.57838,0.78944,0.69663,0.76868,0.45794,0.89272,1.33738,0.63794,0.90586,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,10101.4,0.70018,0.95675,0.42426,0.83622,0,0.77809,0.74214,0.80336,0.57605,0.76469,0.7119,0.76547,0.45571,0.89561,1.33635,0.63534,0.90894,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,10164,0.70502,0.96489,0.42489,0.83511,0,0.77358,0.7466,0.7998,0.57394,0.76628,0.70961,0.76282,0.45586,0.90586,1.35617,0.64337,0.91224,0,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,10226.4,0.70136,0.95126,0.42368,0.83623,0,0.77929,0.74319,0.80309,0.57726,0.76989,0.70956,0.76448,0.45274,0.90363,1.37699,0.63113,0.91173,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,10289.2,0.70466,0.96487,0.42138,0.83813,0,0.76265,0.7476,0.80372,0.57767,0.77006,0.704,0.76795,0.45626,0.89767,1.35481,0.63198,0.91,0,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,10351.6,0.69648,0.93945,0.41809,0.83485,0,0.7693,0.74543,0.79878,0.57445,0.75262,0.71202,0.75919,0.45188,0.89426,1.3682,0.64718,0.90928,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,10414,0.70228,0.97273,0.42217,0.8351,0,0.77403,0.73643,0.79908,0.57413,0.77235,0.70304,0.76348,0.45289,0.90147,1.36012,0.64701,0.91155,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,10476.7,0.697,0.9766,0.41626,0.83496,0,0.7684,0.75428,0.80125,0.57671,0.77447,0.70934,0.76547,0.45542,0.90079,1.35073,0.64197,0.9116,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,10539.2,0.69327,0.94008,0.40938,0.83495,0,0.75169,0.76322,0.79927,0.57318,0.77988,0.69646,0.76228,0.45692,0.90423,1.35851,0.64671,0.91683,0,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,10601.6,0.69914,0.94591,0.41568,0.83994,0,0.77788,0.74116,0.79802,0.57587,0.7722,0.70744,0.76646,0.45794,0.90615,1.35747,0.63684,0.91674,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,10664.1,0.69164,0.94178,0.4101,0.83371,0,0.77027,0.74914,0.79366,0.57243,0.76755,0.70955,0.76298,0.45936,0.90035,1.35993,0.64019,0.914,0,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,10726.5,0.68805,0.9446,0.41102,0.83371,0,0.77897,0.73905,0.79802,0.57172,0.77296,0.70688,0.76641,0.4568,0.90818,1.3656,0.64025,0.92002,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,10789.1,0.69121,0.94944,0.41256,0.83829,0,0.77652,0.72866,0.79732,0.57434,0.77164,0.69709,0.76356,0.45808,0.90101,1.36287,0.64728,0.91648,0,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,10851.3,0.69269,0.93528,0.40852,0.8354,0,0.77293,0.73322,0.79569,0.57201,0.76229,0.70136,0.76063,0.45602,0.89775,1.35128,0.64563,0.91405,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,10913.8,0.67647,0.93138,0.40509,0.83173,0,0.76872,0.7353,0.79554,0.5714,0.7735,0.6964,0.76237,0.45869,0.89599,1.35023,0.6441,0.91425,0,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,10976.3,0.6895,0.95728,0.40977,0.83319,0,0.7567,0.74908,0.79668,0.57411,0.78013,0.69068,0.76571,0.45807,0.89199,1.33956,0.64573,0.91227,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,11038.5,0.67616,0.92817,0.40506,0.835,0,0.76535,0.74268,0.79858,0.57621,0.7533,0.71273,0.76379,0.4573,0.89471,1.34508,0.64572,0.91196,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,11100.7,0.67486,0.9359,0.40131,0.83081,0,0.77538,0.73524,0.80017,0.57638,0.78311,0.69223,0.766,0.45456,0.89486,1.33077,0.64535,0.91279,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,11163,0.68262,0.93664,0.40488,0.83382,0,0.78708,0.73039,0.79924,0.57216,0.77948,0.69422,0.76174,0.45468,0.90319,1.33744,0.6437,0.91413,0,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,11225.3,0.68058,0.92594,0.40511,0.8313,0,0.79118,0.72408,0.80194,0.57534,0.78665,0.69454,0.76639,0.45686,0.90078,1.33183,0.63943,0.91251,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,11287.7,0.68345,0.92646,0.40863,0.83117,0,0.76496,0.75188,0.8036,0.5783,0.75226,0.72166,0.7692,0.45937,0.89911,1.35924,0.64048,0.91128,0,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,11349.9,0.68161,0.93186,0.4028,0.83302,0,0.78831,0.72709,0.79847,0.57775,0.76795,0.70669,0.76541,0.45595,0.90128,1.35003,0.64444,0.91061,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,11412.2,0.68231,0.93342,0.4054,0.83066,0,0.77488,0.73796,0.80035,0.57764,0.75238,0.71759,0.76585,0.45648,0.89619,1.34687,0.64212,0.90837,0,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,11474.8,0.69073,0.95235,0.40784,0.83337,0,0.77143,0.74086,0.79997,0.57586,0.77797,0.69589,0.76267,0.4542,0.89736,1.35496,0.64825,0.91225,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,11537.2,0.66468,0.89308,0.39498,0.82959,0,0.79418,0.72794,0.80142,0.57644,0.78867,0.69104,0.76458,0.45487,0.89974,1.36317,0.64771,0.91267,0,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,11599.5,0.68121,0.93918,0.40359,0.82889,0,0.78428,0.72933,0.79758,0.57323,0.7725,0.695,0.76075,0.45248,0.90329,1.35422,0.65271,0.91293,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,11662,0.676,0.92051,0.40039,0.82823,0,0.75107,0.75377,0.79814,0.57583,0.76653,0.70162,0.76396,0.45537,0.90117,1.3523,0.65339,0.91219,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,11724.3,0.67307,0.93408,0.40153,0.83338,0,0.7606,0.75015,0.79835,0.57508,0.73878,0.72179,0.76186,0.45652,0.90453,1.35787,0.65227,0.91447,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,11786.7,0.66753,0.91964,0.39501,0.8288,0,0.76628,0.74671,0.79654,0.57315,0.75468,0.70828,0.76021,0.45272,0.9057,1.36766,0.65326,0.9171,0,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,11848.9,0.67037,0.91144,0.39674,0.82943,0,0.76213,0.73663,0.79786,0.57425,0.76474,0.69024,0.75985,0.45322,0.90502,1.36048,0.65638,0.91523,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,11911.5,0.67029,0.92941,0.39416,0.82693,0,0.75805,0.74799,0.79851,0.57338,0.73696,0.71635,0.75798,0.4529,0.90358,1.36942,0.65672,0.91196,0,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,11973.8,0.6669,0.90983,0.39323,0.82787,0,0.76091,0.74474,0.79623,0.57241,0.74259,0.71294,0.75668,0.44935,0.91033,1.36012,0.65291,0.91304,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
