epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
97,28569.3,0.76414,1.09778,0.46877,0.87256,0,0.76419,0.7626,0.80141,0.58496,0.75267,0.73811,0.77359,0.45132,0.86261,1.25321,0.59777,0.92725,0,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,28863.3,0.75932,1.08387,0.4609,0.86878,0,0.76788,0.7614,0.80474,0.58567,0.75541,0.73349,0.77238,0.4533,0.85743,1.23676,0.59524,0.9255,0,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,29156.8,0.75828,1.06465,0.46576,0.87558,0,0.76055,0.76177,0.80841,0.58766,0.7744,0.71608,0.7718,0.44938,0.85685,1.25231,0.59013,0.92624,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,29450.7,0.76363,1.0892,0.46517,0.87303,0,0.7714,0.75556,0.80929,0.58502,0.77988,0.71187,0.77628,0.45522,0.86325,1.24714,0.58597,0.92543,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,29744.3,0.7497,1.05531,0.46041,0.86942,0,0.77292,0.76289,0.81156,0.58893,0.76635,0.72296,0.77746,0.4551,0.85602,1.24511,0.58832,0.92255,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,30038.2,0.75758,1.07457,0.45983,0.86695,0,0.7738,0.75324,0.80763,0.58837,0.77016,0.71649,0.7726,0.45379,0.85812,1.23668,0.59486,0.92134,0,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,30331.8,0.74662,1.05721,0.45501,0.87132,0,0.76486,0.76665,0.80648,0.5841,0.75702,0.7319,0.77136,0.45137,0.85707,1.25751,0.59478,0.92528,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,30625.7,0.74727,1.07959,0.45183,0.8684,0,0.77747,0.75991,0.81214,0.59219,0.78084,0.71804,0.77939,0.45579,0.85277,1.25688,0.58217,0.92449,0,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,30919.4,0.75169,1.0682,0.45408,0.86753,0,0.76047,0.76448,0.80885,0.58625,0.7672,0.7143,0.7728,0.44999,0.85859,1.25887,0.59591,0.93063,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,31213.3,0.75538,1.06326,0.45483,0.87167,0,0.7572,0.7735,0.81156,0.59046,0.76322,0.71661,0.77479,0.45557,0.85996,1.24204,0.58681,0.92577,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,31506.9,0.7467,1.04427,0.44715,0.86724,0,0.77748,0.75201,0.80854,0.5873,0.77255,0.71746,0.77387,0.45298,0.85306,1.27519,0.58623,0.91972,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,31800.7,0.7452,1.0446,0.44859,0.86851,0,0.77868,0.74727,0.80187,0.5823,0.77666,0.70932,0.76728,0.45105,0.86633,1.26231,0.59302,0.93238,0,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,32094.4,0.74191,1.04274,0.44571,0.87095,0,0.75888,0.77483,0.80481,0.58481,0.75784,0.72618,0.76676,0.45534,0.8669,1.2358,0.59499,0.932,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,32388.2,0.73803,1.03568,0.44559,0.86673,0,0.75538,0.76356,0.80367,0.58396,0.75741,0.72119,0.76616,0.45183,0.86165,1.26719,0.59486,0.9292,0,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,32681.7,0.73145,1.0423,0.43915,0.86854,0,0.77504,0.76205,0.81012,0.58944,0.76635,0.72363,0.77147,0.45275,0.85554,1.26192,0.59126,0.92875,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,32975.4,0.71915,1.01799,0.43328,0.86463,0,0.74723,0.77387,0.80194,0.57943,0.74427,0.71868,0.76044,0.44004,0.86769,1.2854,0.59674,0.93468,0,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,33269.1,0.72897,1.03388,0.43128,0.86034,0,0.75886,0.77212,0.80591,0.58123,0.75229,0.72205,0.76431,0.44511,0.86673,1.26848,0.60353,0.93316,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,33562.9,0.72664,1.01538,0.43785,0.86274,0,0.76102,0.76491,0.80496,0.58349,0.75364,0.71289,0.75806,0.44322,0.86431,1.27743,0.59509,0.93165,0,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,33856.5,0.71739,1.01092,0.42825,0.86324,0,0.76878,0.7542,0.79965,0.58016,0.74532,0.72589,0.75748,0.4455,0.86527,1.29281,0.60613,0.92837,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,34150.2,0.72033,0.98943,0.43165,0.86185,0,0.75079,0.7679,0.80537,0.58088,0.77048,0.69976,0.76631,0.4534,0.85895,1.26599,0.60014,0.92637,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,34443.8,0.72314,0.99544,0.42581,0.85935,0,0.75407,0.76972,0.80355,0.58184,0.75503,0.71833,0.76273,0.4453,0.85993,1.29111,0.59698,0.92737,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,34737.7,0.72705,1.00374,0.43095,0.85861,0,0.77308,0.75539,0.80453,0.58469,0.75945,0.72111,0.76452,0.44652,0.86173,1.2651,0.60041,0.92985,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,35031.3,0.71109,0.99802,0.42103,0.85746,0,0.74602,0.77741,0.8033,0.58295,0.75603,0.72014,0.76862,0.45657,0.86212,1.28559,0.60351,0.93074,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,35325.1,0.71263,0.99117,0.42306,0.86035,0,0.77128,0.76136,0.80656,0.58389,0.75298,0.72414,0.76629,0.45007,0.86519,1.29182,0.60077,0.92581,0,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,35618.7,0.72527,0.99895,0.42952,0.86177,0,0.77545,0.75035,0.80759,0.58617,0.75731,0.71979,0.76751,0.45117,0.85415,1.2756,0.59591,0.92587,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,35912.6,0.72233,1.01314,0.42655,0.85894,0,0.7767,0.76897,0.81183,0.58906,0.75879,0.73089,0.76864,0.4549,0.85876,1.2731,0.59246,0.93142,0,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,36206.2,0.70625,0.98184,0.4168,0.86255,0,0.75366,0.77085,0.80172,0.5857,0.76896,0.71193,0.76579,0.45232,0.85753,1.28728,0.60203,0.92599,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,36499.9,0.70833,0.98603,0.41995,0.86002,0,0.76014,0.76729,0.80622,0.58817,0.76697,0.71483,0.76661,0.44939,0.86087,1.2987,0.59224,0.93228,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,36793.4,0.70557,0.9742,0.41431,0.8583,0,0.75722,0.75968,0.80219,0.5838,0.77622,0.70091,0.765,0.44738,0.8538,1.28732,0.60869,0.92515,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,37087.1,0.70569,0.98356,0.41132,0.85708,0,0.77273,0.74807,0.79889,0.58197,0.75526,0.71234,0.75908,0.44561,0.85867,1.29401,0.60433,0.93482,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,37380.8,0.70012,0.96186,0.40948,0.8522,0,0.74539,0.76522,0.79461,0.57844,0.75967,0.70264,0.75126,0.44365,0.85223,1.29569,0.60696,0.92932,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,37674.6,0.70494,0.95001,0.41489,0.85733,0,0.76903,0.74497,0.79753,0.57991,0.77854,0.69716,0.75475,0.44337,0.86288,1.31701,0.61474,0.93816,0,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,37968.3,0.70183,0.96337,0.41129,0.85898,0,0.76328,0.75671,0.79956,0.58133,0.75579,0.71926,0.76505,0.44621,0.86434,1.30099,0.60053,0.93875,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,38262.2,0.70662,0.97992,0.41,0.85502,0,0.75939,0.76417,0.79958,0.58134,0.77029,0.71933,0.76832,0.45267,0.86104,1.28259,0.6017,0.93369,0,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,38555.9,0.69829,0.96794,0.40764,0.85495,0,0.75521,0.76537,0.79929,0.58237,0.76576,0.71803,0.76682,0.45187,0.86154,1.2822,0.6019,0.93655,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,38849.7,0.70085,0.9579,0.40827,0.85603,0,0.78173,0.75144,0.80449,0.58356,0.76383,0.72102,0.76528,0.44853,0.86138,1.30976,0.60912,0.93511,0,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,39143.3,0.69059,0.96293,0.40483,0.85429,0,0.76879,0.75043,0.80236,0.58434,0.76392,0.71749,0.76454,0.45042,0.86109,1.30693,0.60131,0.93516,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,39437,0.68815,0.94054,0.4002,0.85555,0,0.75021,0.76979,0.80164,0.58384,0.74459,0.72873,0.76758,0.45239,0.85981,1.29511,0.60357,0.93555,0,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,39730.7,0.69661,0.94606,0.404,0.8533,0,0.76524,0.74938,0.7978,0.58028,0.76021,0.71991,0.76666,0.44725,0.86207,1.34917,0.60887,0.93398,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,40024.5,0.70035,0.9627,0.40565,0.8566,0,0.74905,0.76748,0.7985,0.58147,0.76553,0.71064,0.7646,0.44807,0.86083,1.31126,0.60704,0.93236,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,40318.2,0.69439,0.95105,0.4052,0.85332,0,0.75556,0.76244,0.80021,0.58151,0.78005,0.70396,0.76469,0.44851,0.85946,1.32235,0.59922,0.93302,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,40611.9,0.6838,0.92607,0.39812,0.85137,0,0.75934,0.76093,0.79702,0.58082,0.7653,0.71323,0.76393,0.45176,0.85917,1.32113,0.60605,0.93407,0,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,40905.5,0.68789,0.96122,0.39873,0.84899,0,0.76806,0.75323,0.79829,0.58197,0.77837,0.70466,0.76309,0.45022,0.86136,1.29874,0.6054,0.93307,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,41199.3,0.68543,0.93962,0.39897,0.85475,0,0.73593,0.78148,0.79886,0.58056,0.76834,0.70234,0.75723,0.45063,0.8667,1.31954,0.60617,0.93895,0,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,41493,0.68583,0.95341,0.3948,0.85301,0,0.75791,0.76658,0.79774,0.58429,0.74242,0.73323,0.76285,0.45176,0.86433,1.30216,0.60085,0.93543,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,41786.8,0.67589,0.92861,0.39115,0.8507,0,0.75704,0.76822,0.79877,0.58228,0.73568,0.73583,0.7651,0.45223,0.86351,1.30651,0.60631,0.93487,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,42080.6,0.68341,0.94181,0.3976,0.85155,0,0.76697,0.75994,0.80133,0.58179,0.75833,0.71529,0.76175,0.44757,0.86287,1.31689,0.59866,0.9393,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,42374.4,0.67946,0.91618,0.39425,0.85132,0,0.75772,0.77059,0.79724,0.57957,0.7467,0.71975,0.75724,0.44806,0.86306,1.29193,0.61033,0.93747,0,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,42668.1,0.6781,0.92132,0.39145,0.85123,0,0.767,0.76085,0.79832,0.58029,0.77268,0.71369,0.7613,0.45293,0.86425,1.31608,0.60555,0.93755,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,42961.7,0.6586,0.9037,0.38163,0.84846,0,0.75644,0.76023,0.78989,0.57637,0.7449,0.70775,0.74165,0.43923,0.85941,1.33631,0.60438,0.93757,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,43255.4,0.67195,0.92638,0.38313,0.84603,0,0.77307,0.75184,0.80092,0.58323,0.7629,0.71932,0.76629,0.45407,0.85993,1.31683,0.59754,0.93611,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,43549.3,0.6631,0.93129,0.3808,0.84578,0,0.77358,0.75026,0.80066,0.5823,0.76548,0.71684,0.76345,0.45372,0.86404,1.3227,0.60431,0.93899,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,43843,0.67306,0.90719,0.38648,0.849,0,0.76465,0.76212,0.79802,0.57843,0.75262,0.72673,0.75962,0.44903,0.86546,1.34327,0.60618,0.94344,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,44136.7,0.66518,0.90961,0.38328,0.84788,0,0.75896,0.7645,0.79744,0.58031,0.74469,0.72453,0.75697,0.45073,0.86168,1.34268,0.6061,0.93803,0,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,44430.4,0.65717,0.89811,0.37918,0.84366,0,0.7626,0.75658,0.79738,0.58062,0.75665,0.71059,0.75192,0.45132,0.8584,1.33501,0.60518,0.9377,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,44724.2,0.65721,0.88496,0.37844,0.84382,0,0.77076,0.74875,0.79736,0.58058,0.75796,0.71571,0.75977,0.4511,0.85862,1.34087,0.60119,0.93704,0,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,45017.8,0.65465,0.8872,0.37252,0.84659,0,0.77263,0.74434,0.7951,0.58062,0.76699,0.71504,0.75772,0.45251,0.85623,1.34934,0.60253,0.93809,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,45311.8,0.66251,0.90646,0.37856,0.84449,0,0.77341,0.74857,0.79464,0.57935,0.75348,0.71586,0.7572,0.45351,0.86026,1.32978,0.60009,0.93808,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,45605.4,0.65655,0.8896,0.37893,0.84418,0,0.76719,0.74881,0.79221,0.57664,0.74407,0.71781,0.75086,0.44522,0.857,1.36814,0.60985,0.93662,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,45899.2,0.65902,0.87798,0.37466,0.84402,0,0.76234,0.75837,0.79363,0.58001,0.73827,0.71961,0.75291,0.449,0.86072,1.37319,0.61026,0.94115,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,46192.7,0.6436,0.87619,0.36817,0.84136,0,0.76423,0.76242,0.7967,0.58021,0.74923,0.72505,0.75892,0.45174,0.86415,1.34963,0.61516,0.93905,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,46486.5,0.64285,0.87743,0.36652,0.84254,0,0.75356,0.77062,0.80051,0.58315,0.77805,0.69309,0.75992,0.45005,0.85932,1.35283,0.61259,0.93668,0,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,46780.1,0.65074,0.88414,0.37363,0.84565,0,0.76895,0.75684,0.7991,0.5825,0.76605,0.70998,0.76274,0.45086,0.85806,1.36694,0.60951,0.93886,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,47073.8,0.65,0.88168,0.37517,0.83929,0,0.77613,0.75337,0.80014,0.58213,0.76034,0.7228,0.76402,0.44961,0.86438,1.35867,0.60454,0.94376,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,47367.2,0.64249,0.89088,0.36831,0.84217,0,0.75987,0.76564,0.79891,0.58057,0.75698,0.71238,0.75755,0.45208,0.85965,1.34636,0.6055,0.94082,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,47661.1,0.64537,0.86919,0.36584,0.8404,0,0.76448,0.76519,0.8002,0.58096,0.74697,0.7203,0.75809,0.45126,0.86194,1.35224,0.60887,0.94237,0,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,47954.7,0.64111,0.87588,0.36743,0.84344,0,0.75576,0.76938,0.79621,0.57951,0.73558,0.73011,0.75758,0.45354,0.86563,1.35029,0.6093,0.94833,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,48248.5,0.63576,0.86861,0.36217,0.83812,0,0.76125,0.76505,0.79678,0.57852,0.74565,0.72581,0.76051,0.45079,0.8662,1.36852,0.60602,0.94893,0,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,48542,0.62718,0.85481,0.35643,0.83825,0,0.76246,0.76356,0.80035,0.58485,0.75243,0.72156,0.76335,0.45575,0.8621,1.36101,0.61024,0.94699,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,48835.7,0.62463,0.88027,0.35784,0.83813,0,0.7653,0.75428,0.79753,0.58338,0.76118,0.70825,0.76017,0.45671,0.86021,1.35438,0.61269,0.94447,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,49129.4,0.63598,0.8848,0.36085,0.83827,0,0.75058,0.76626,0.79795,0.58333,0.75802,0.71451,0.76245,0.45636,0.85913,1.34513,0.60704,0.94242,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,49423.3,0.62313,0.84531,0.35448,0.83611,0,0.78031,0.739,0.79685,0.57966,0.77029,0.69941,0.75775,0.45337,0.86013,1.35441,0.60856,0.94318,0,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,49716.8,0.63524,0.859,0.35993,0.8429,0,0.77794,0.74486,0.79595,0.58001,0.75383,0.71641,0.75789,0.45358,0.86591,1.35183,0.61301,0.94483,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,50010.5,0.62525,0.8569,0.35261,0.83986,0,0.77088,0.75436,0.79803,0.58076,0.75584,0.71702,0.75732,0.45202,0.86143,1.35707,0.6131,0.93973,0,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,50304.2,0.62642,0.8485,0.35455,0.83675,0,0.76967,0.74985,0.7983,0.58236,0.74824,0.71972,0.75741,0.45129,0.86027,1.35853,0.60917,0.93925,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
