epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
64,5637.45,0.89138,1.38619,0.59877,0.88128,0,0.76284,0.73153,0.79426,0.55767,0.73651,0.70077,0.75446,0.42701,0.90349,1.38937,0.65137,0.88291,0,0.00344144,0.00114715,0.00344144,0.00114715,0.00344144,0.00114715,0.00344144,0.00114715
65,5724.56,0.90137,1.38711,0.59942,0.88251,0,0.75046,0.74021,0.79382,0.56152,0.74767,0.69575,0.75079,0.42469,0.89868,1.38961,0.6448,0.88147,0,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889
66,5811.61,0.90082,1.3729,0.59666,0.88024,0,0.7689,0.74047,0.80027,0.56383,0.74357,0.70728,0.75571,0.42079,0.89721,1.39156,0.64379,0.88004,0,0.00339193,0.00113064,0.00339193,0.00113064,0.00339193,0.00113064,0.00339193,0.00113064
67,5898.16,0.89279,1.34721,0.59271,0.88166,0,0.74514,0.74577,0.79486,0.55966,0.72899,0.71291,0.75309,0.42056,0.89573,1.44822,0.63589,0.88084,0,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239
68,5984.86,0.89444,1.37351,0.5901,0.88313,0,0.74744,0.74121,0.79266,0.55896,0.73532,0.70129,0.75056,0.41476,0.89433,1.39502,0.6432,0.87928,0,0.00334242,0.00111414,0.00334242,0.00111414,0.00334242,0.00111414,0.00334242,0.00111414
69,6071.9,0.88737,1.34624,0.58511,0.87765,0,0.75849,0.74106,0.79602,0.56082,0.74633,0.7097,0.75945,0.42919,0.89553,1.39806,0.64184,0.88234,0,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589
70,6159.62,0.8887,1.35661,0.58954,0.87702,0,0.74935,0.74772,0.79677,0.55948,0.73629,0.70652,0.74969,0.41911,0.90154,1.37562,0.64377,0.88359,0,0.00329291,0.00109764,0.00329291,0.00109764,0.00329291,0.00109764,0.00329291,0.00109764
71,6247.09,0.89871,1.37452,0.58647,0.88119,0,0.76458,0.73776,0.79568,0.56188,0.74497,0.70029,0.74797,0.41756,0.89752,1.38984,0.6385,0.88215,0,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938
72,6334.27,0.88548,1.36089,0.5876,0.88026,0,0.76352,0.74474,0.79009,0.56007,0.74336,0.71157,0.75088,0.42916,0.8976,1.38736,0.65444,0.8836,0,0.0032434,0.00108113,0.0032434,0.00108113,0.0032434,0.00108113,0.0032434,0.00108113
73,6421.37,0.88022,1.36034,0.583,0.87892,0,0.74602,0.74629,0.79403,0.55854,0.731,0.70771,0.74839,0.4183,0.9056,1.41098,0.64903,0.88722,0,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288
74,6508.11,0.88606,1.35475,0.58213,0.8795,0,0.75426,0.74125,0.79764,0.56149,0.73142,0.71424,0.75547,0.42455,0.90288,1.4058,0.64478,0.88512,0,0.00319389,0.00106463,0.00319389,0.00106463,0.00319389,0.00106463,0.00319389,0.00106463
75,6594.83,0.88193,1.3327,0.5792,0.87662,0,0.7584,0.74631,0.79728,0.56048,0.74449,0.70447,0.75398,0.42033,0.90163,1.40339,0.63841,0.8845,0,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638
76,6681.77,0.87809,1.33511,0.57329,0.87725,0,0.75213,0.74861,0.79354,0.55872,0.72496,0.71686,0.74955,0.42029,0.89862,1.38806,0.64891,0.88319,0,0.00314438,0.00104813,0.00314438,0.00104813,0.00314438,0.00104813,0.00314438,0.00104813
77,6768.48,0.88113,1.34351,0.583,0.87524,0,0.7462,0.74114,0.79541,0.55875,0.72416,0.70515,0.74967,0.42104,0.90636,1.39851,0.64745,0.88429,0,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987
78,6855.69,0.87969,1.3506,0.57705,0.87691,0,0.74238,0.74659,0.7934,0.56065,0.71989,0.70703,0.74744,0.42251,0.89657,1.39072,0.64727,0.88259,0,0.00309487,0.00103162,0.00309487,0.00103162,0.00309487,0.00103162,0.00309487,0.00103162
79,6942.39,0.87647,1.31623,0.57616,0.87426,0,0.74761,0.7489,0.79454,0.56429,0.74737,0.706,0.75575,0.42795,0.89156,1.38567,0.63954,0.88443,0,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337
80,7029.75,0.88229,1.3427,0.57511,0.87593,0,0.76109,0.7391,0.79421,0.55765,0.72823,0.70434,0.74107,0.41148,0.90975,1.44006,0.65478,0.88777,0,0.00304536,0.00101512,0.00304536,0.00101512,0.00304536,0.00101512,0.00304536,0.00101512
81,7116.45,0.87733,1.31042,0.57236,0.87877,0,0.74417,0.74908,0.79424,0.55775,0.72821,0.71219,0.75156,0.42352,0.9037,1.39329,0.6447,0.88676,0,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687
82,7202.84,0.87117,1.32555,0.57061,0.87591,0,0.75219,0.73829,0.79483,0.56117,0.74962,0.70578,0.75521,0.42101,0.89695,1.38547,0.64224,0.88414,0,0.00299585,0.000998616,0.00299585,0.000998616,0.00299585,0.000998616,0.00299585,0.000998616
83,7289.53,0.8667,1.32295,0.56888,0.87349,0,0.75279,0.74586,0.79631,0.56373,0.74139,0.70993,0.75573,0.42577,0.89706,1.38636,0.64141,0.88284,0,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365
84,7376.55,0.87813,1.32543,0.56342,0.87527,0,0.74452,0.74928,0.79126,0.55903,0.73587,0.71357,0.75442,0.42734,0.90741,1.40905,0.64133,0.88866,0,0.00294634,0.000982113,0.00294634,0.000982113,0.00294634,0.000982113,0.00294634,0.000982113
85,53809.3,0.8814,1.31787,0.57024,0.87466,0,0.75602,0.74462,0.79478,0.55895,0.73303,0.71304,0.74944,0.4166,0.90757,1.39037,0.63989,0.88847,0,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861
